rcept_no,stock_code,t,tag,rcept_dt,e,u,null_code,dup,in_window,R1,R1a,R1b,joined,episode_first,R1_episode_first,R2,mcap_q,mgmt_dispute
20240620000390,,1,유상증자,2024-06-20,2024-06-20,2024-06-21,True,False,True,False,False,False,False,False,False,False,0,False
20240620000236,276730,1,유상증자,2024-06-20,2024-06-20,2024-06-21,False,False,True,False,False,False,True,True,False,False,3,False
20240621000719,348210,1,유상증자,2024-06-21,2024-06-21,2024-06-24,False,False,True,False,False,False,True,True,False,False,5,False
20240621000709,419700,1,유상증자,2024-06-21,2024-06-21,2024-06-24,False,False,True,True,True,False,False,False,True,False,0,False
20240624000199,123840,1,유상증자,2024-06-24,2024-06-24,2024-06-25,False,False,True,False,False,False,True,True,False,False,3,False
20240624000270,229000,1,유상증자,2024-06-24,2024-06-24,2024-06-25,False,False,True,False,False,False,True,True,False,False,2,False
20240624000357,246720,1,유상증자,2024-06-24,2024-06-24,2024-06-25,False,False,True,False,False,False,True,True,False,False,2,False
20240625000320,246710,1,유상증자,2024-06-25,2024-06-25,2024-06-26,False,False,True,False,False,False,True,True,False,False,4,False
20240624000370,448900,1,유상증자,2024-06-25,2024-06-25,2024-06-26,False,False,True,False,False,False,True,True,False,False,4,False
20240626000602,,1,유상증자,2024-06-26,2024-06-26,2024-06-27,True,False,True,False,False,False,False,False,False,False,0,False
20240626000566,005270,1,유상증자,2024-06-26,2024-06-26,2024-06-27,False,False,True,True,True,False,False,False,True,False,0,False
20240626000349,078860,1,유상증자,2024-06-26,2024-06-26,2024-06-27,False,False,True,False,False,False,True,True,False,False,1,False
20240626000142,179900,1,유상증자,2024-06-26,2024-06-26,2024-06-27,False,False,True,False,False,False,True,True,False,False,5,False
20240626000437,286000,1,유상증자,2024-06-26,2024-06-26,2024-06-27,False,False,True,True,True,False,False,False,True,False,0,False
20240626000475,448730,1,유상증자,2024-06-26,2024-06-26,2024-06-27,False,False,True,True,False,True,False,False,True,True,0,False
20240627000023,,1,유상증자,2024-06-27,2024-06-27,2024-06-28,True,False,True,False,False,False,False,False,False,False,0,False
20240627000340,,1,유상증자,2024-06-27,2024-06-27,2024-06-28,True,False,True,False,False,False,False,False,False,False,0,False
20240627000174,121890,1,유상증자,2024-06-27,2024-06-27,2024-06-28,False,False,True,False,False,False,True,True,False,False,1,False
20240627000002,302440,1,유상증자,2024-06-27,2024-06-27,2024-06-28,False,False,True,False,False,False,True,True,False,False,5,False
20240628000543,,1,유상증자,2024-06-28,2024-06-28,2024-07-01,True,False,True,False,False,False,False,False,False,False,0,False
20240628000774,,1,유상증자,2024-06-28,2024-06-28,2024-07-01,True,False,True,False,False,False,False,False,False,False,0,False
20240628000490,082210,1,유상증자,2024-06-28,2024-06-28,2024-07-01,False,False,True,False,False,False,True,True,False,False,3,False
20240628000368,101400,1,유상증자,2024-06-28,2024-06-28,2024-07-01,False,False,True,False,False,False,True,True,False,False,1,False
20240628000653,150840,1,유상증자,2024-06-28,2024-06-28,2024-07-01,False,False,True,True,True,False,False,False,True,False,0,False
20240628001056,313760,1,유상증자,2024-06-28,2024-06-28,2024-07-01,False,False,True,False,False,False,True,True,False,False,2,False
20240701000565,192410,1,유상증자,2024-07-01,2024-07-01,2024-07-02,False,False,True,False,False,False,True,True,False,False,3,False
20240701000402,204620,1,유상증자,2024-07-01,2024-07-01,2024-07-02,False,False,True,False,False,False,True,True,False,False,4,False
20240702000325,127120,1,유상증자,2024-07-02,2024-07-02,2024-07-03,False,False,True,False,False,False,True,True,False,False,2,False
20240702000290,298380,1,유상증자,2024-07-02,2024-07-02,2024-07-03,False,False,True,False,False,False,True,True,False,False,5,False
20240703000058,,1,유상증자,2024-07-03,2024-07-03,2024-07-04,True,False,True,False,False,False,False,False,False,False,0,False
20240703000480,,1,유상증자,2024-07-03,2024-07-03,2024-07-04,True,False,True,False,False,False,False,False,False,False,0,False
20240703000460,036180,1,유상증자,2024-07-03,2024-07-03,2024-07-04,False,False,True,True,False,True,False,False,True,False,0,False
20240703000184,208340,1,유상증자,2024-07-03,2024-07-03,2024-07-04,False,False,True,True,True,False,False,False,True,False,0,False
20240704000152,,1,유상증자,2024-07-04,2024-07-04,2024-07-05,True,False,True,False,False,False,False,False,False,False,0,False
20240704000480,003060,1,유상증자,2024-07-04,2024-07-04,2024-07-05,False,False,True,False,False,False,True,True,False,False,4,False
20240704000495,003060,1,유상증자,2024-07-04,2024-07-04,2024-07-05,False,True,True,False,False,False,False,False,False,False,0,False
20240705000384,,1,유상증자,2024-07-05,2024-07-05,2024-07-08,True,False,True,False,False,False,False,False,False,False,0,False
20240705000551,,1,유상증자,2024-07-05,2024-07-05,2024-07-08,True,False,True,False,False,False,False,False,False,False,0,False
20240705000462,053950,1,유상증자,2024-07-05,2024-07-05,2024-07-08,False,False,True,False,False,False,True,True,False,False,1,False
20240704000501,054180,1,유상증자,2024-07-05,2024-07-05,2024-07-08,False,False,True,False,False,False,True,True,False,False,1,False
20240705000278,086960,1,유상증자,2024-07-05,2024-07-05,2024-07-08,False,False,True,False,False,False,True,True,False,False,3,False
20240705000554,123330,1,유상증자,2024-07-05,2024-07-05,2024-07-08,False,False,True,False,False,False,True,True,False,False,1,False
20240705000309,127120,1,유상증자,2024-07-05,2024-07-05,2024-07-08,False,False,True,False,False,False,True,False,False,False,2,False
20240708000471,031310,1,유상증자,2024-07-08,2024-07-08,2024-07-09,False,False,True,False,False,False,True,True,False,False,1,False
20240708000003,071950,1,유상증자,2024-07-08,2024-07-08,2024-07-09,False,False,True,False,False,False,True,True,False,False,2,False
20240708000361,900300,1,유상증자,2024-07-08,2024-07-08,2024-07-09,False,False,True,False,False,False,True,True,False,True,0,False
20240709000366,,1,유상증자,2024-07-09,2024-07-09,2024-07-10,True,False,True,False,False,False,False,False,False,False,0,False
20240709000317,007120,1,유상증자,2024-07-09,2024-07-09,2024-07-10,False,False,True,False,False,False,True,True,False,False,1,False
20240709000159,016670,1,유상증자,2024-07-09,2024-07-09,2024-07-10,False,False,True,False,False,False,True,True,False,False,2,False
20240709000445,331380,1,유상증자,2024-07-09,2024-07-09,2024-07-10,False,False,True,False,False,False,True,True,False,False,2,False
20240709000449,331380,1,유상증자,2024-07-09,2024-07-09,2024-07-10,False,True,True,False,False,False,False,False,False,False,0,False
20240710000123,,1,유상증자,2024-07-10,2024-07-10,2024-07-11,True,False,True,False,False,False,False,False,False,False,0,False
20240710000274,,1,유상증자,2024-07-10,2024-07-10,2024-07-11,True,False,True,False,False,False,False,False,False,False,0,False
20240710000699,226590,1,유상증자,2024-07-10,2024-07-10,2024-07-11,False,False,True,True,False,True,False,False,True,False,0,False
20240712000077,,1,유상증자,2024-07-12,2024-07-12,2024-07-15,True,False,True,False,False,False,False,False,False,False,0,False
20240712000408,,1,유상증자,2024-07-12,2024-07-12,2024-07-15,True,False,True,False,False,False,False,False,False,False,0,False
20240712000264,115180,1,유상증자,2024-07-12,2024-07-12,2024-07-15,False,False,True,False,False,False,True,True,False,False,3,False
20240712000393,322510,1,유상증자,2024-07-12,2024-07-12,2024-07-15,False,False,True,False,False,False,True,True,False,False,4,False
20240715000366,071970,1,유상증자,2024-07-15,2024-07-15,2024-07-16,False,False,True,False,False,False,True,True,False,False,5,False
20240716000148,,1,유상증자,2024-07-16,2024-07-16,2024-07-17,True,False,True,False,False,False,False,False,False,False,0,False
20240718000052,,1,유상증자,2024-07-18,2024-07-18,2024-07-19,True,False,True,False,False,False,False,False,False,False,0,False
20240718000001,070300,1,유상증자,2024-07-18,2024-07-18,2024-07-19,False,False,True,False,False,False,True,True,False,False,3,False
20240718000421,405000,1,유상증자,2024-07-18,2024-07-18,2024-07-19,False,False,True,False,False,False,True,True,False,False,3,False
20240719000003,,1,유상증자,2024-07-19,2024-07-19,2024-07-22,True,False,True,False,False,False,False,False,False,False,0,False
20240719000124,,1,유상증자,2024-07-19,2024-07-19,2024-07-22,True,False,True,False,False,False,False,False,False,False,0,False
20240719000383,,1,유상증자,2024-07-19,2024-07-19,2024-07-22,True,False,True,False,False,False,False,False,False,False,0,False
20240719000497,009410,1,유상증자,2024-07-19,2024-07-19,2024-07-22,False,False,True,False,False,False,True,True,False,False,5,False
20240722000014,,1,유상증자,2024-07-22,2024-07-22,2024-07-23,True,False,True,False,False,False,False,False,False,False,0,False
20240722000027,,1,유상증자,2024-07-22,2024-07-22,2024-07-23,True,False,True,False,False,False,False,False,False,False,0,False
20240722000152,067390,1,유상증자,2024-07-22,2024-07-22,2024-07-23,False,False,True,False,False,False,True,True,False,False,4,False
20240722000250,095190,1,유상증자,2024-07-22,2024-07-22,2024-07-23,False,False,True,False,False,False,True,True,False,False,4,False
20240722000264,347700,1,유상증자,2024-07-22,2024-07-22,2024-07-23,False,False,True,False,False,False,True,True,False,False,3,False
20240722000117,394280,1,유상증자,2024-07-22,2024-07-22,2024-07-23,False,False,True,False,False,False,True,True,False,False,5,False
20240723000323,037030,1,유상증자,2024-07-23,2024-07-23,2024-07-24,False,False,True,False,False,False,True,True,False,False,2,False
20240723000361,060230,1,유상증자,2024-07-23,2024-07-23,2024-07-24,False,False,True,False,False,False,True,True,False,False,3,False
20240723000195,069460,1,유상증자,2024-07-23,2024-07-23,2024-07-24,False,False,True,False,False,False,True,True,False,False,2,False
20240723000260,160600,1,유상증자,2024-07-23,2024-07-23,2024-07-24,False,False,True,True,True,False,False,False,True,False,0,False
20240723000204,182360,1,유상증자,2024-07-23,2024-07-23,2024-07-24,False,False,True,False,False,False,True,True,False,False,4,False
20240723000370,322180,1,유상증자,2024-07-24,2024-07-24,2024-07-25,False,False,True,False,False,False,True,True,False,False,3,False
20240725000127,,1,유상증자,2024-07-25,2024-07-25,2024-07-26,True,False,True,False,False,False,False,False,False,False,0,False
20240725000462,101000,1,유상증자,2024-07-25,2024-07-25,2024-07-26,False,False,True,False,False,False,True,True,False,False,2,False
20240725000418,217910,1,유상증자,2024-07-25,2024-07-25,2024-07-26,False,False,True,True,True,False,False,False,True,False,0,False
20240726000473,417860,1,유상증자,2024-07-26,2024-07-26,2024-07-29,False,False,True,False,False,False,True,True,False,False,1,False
20240729000218,159910,1,유상증자,2024-07-29,2024-07-29,2024-07-30,False,False,True,True,False,True,False,False,True,False,0,False
20240729000282,227100,1,유상증자,2024-07-29,2024-07-29,2024-07-30,False,False,True,False,False,False,True,True,False,False,1,False
20240730000355,080720,1,유상증자,2024-07-30,2024-07-30,2024-07-31,False,False,True,False,False,False,True,True,False,False,1,False
20240729000302,115480,1,유상증자,2024-07-30,2024-07-30,2024-07-31,False,False,True,False,False,False,True,True,False,False,1,False
20240730000184,358570,1,유상증자,2024-07-30,2024-07-30,2024-07-31,False,False,True,False,False,False,True,True,False,False,5,False
20240731000512,150840,1,유상증자,2024-07-31,2024-07-31,2024-08-01,False,False,True,True,True,False,False,False,True,False,0,False
20240731000752,217330,1,유상증자,2024-08-01,2024-08-01,2024-08-02,False,False,True,False,False,False,True,True,False,False,4,False
20240802000043,,1,유상증자,2024-08-02,2024-08-02,2024-08-05,True,False,True,False,False,False,False,False,False,False,0,False
20240802000377,,1,유상증자,2024-08-02,2024-08-02,2024-08-05,True,False,True,False,False,False,False,False,False,False,0,False
20240802000202,287840,1,유상증자,2024-08-02,2024-08-02,2024-08-05,False,False,True,True,False,True,False,False,True,False,0,False
20240802000364,348080,1,유상증자,2024-08-02,2024-08-02,2024-08-05,False,False,True,False,False,False,True,True,False,False,3,False
20240805000081,,1,유상증자,2024-08-05,2024-08-05,2024-08-06,True,False,True,False,False,False,False,False,False,False,0,False
20240805000088,,1,유상증자,2024-08-05,2024-08-05,2024-08-06,True,False,True,False,False,False,False,False,False,False,0,False
20240805000278,,1,유상증자,2024-08-05,2024-08-05,2024-08-06,True,False,True,False,False,False,False,False,False,False,0,False
20240805000386,056090,1,유상증자,2024-08-05,2024-08-05,2024-08-06,False,False,True,False,False,False,True,True,False,False,3,False
20240806000235,,1,유상증자,2024-08-06,2024-08-06,2024-08-07,True,False,True,False,False,False,False,False,False,False,0,False
20240806000315,139990,1,유상증자,2024-08-06,2024-08-06,2024-08-07,False,False,True,False,False,False,True,True,False,False,4,False
20240806000196,355390,1,유상증자,2024-08-06,2024-08-06,2024-08-07,False,False,True,True,False,True,False,False,True,False,0,False
20240807000302,,1,유상증자,2024-08-07,2024-08-07,2024-08-08,True,False,True,False,False,False,False,False,False,False,0,False
20240807000283,350520,1,유상증자,2024-08-07,2024-08-07,2024-08-08,False,False,True,True,False,True,False,False,True,True,0,False
20240808000134,,1,유상증자,2024-08-08,2024-08-08,2024-08-09,True,False,True,False,False,False,False,False,False,False,0,False
20240808000398,357120,1,유상증자,2024-08-08,2024-08-08,2024-08-09,False,False,True,True,False,True,False,False,True,True,0,False
20240809000125,,1,유상증자,2024-08-09,2024-08-09,2024-08-12,True,False,True,False,False,False,False,False,False,False,0,False
